,Word,Uncertainty,Litigious,Positive,Negative
2974,restitutionary,0,0,0,0
2975,restructure,0,0,0,1
2976,restructured,0,0,0,1
2977,restructures,0,0,0,1
2978,restructuring,0,0,0,1
2979,restructurings,0,0,0,1
2980,retaliate,0,0,0,0
2981,retaliated,0,0,0,0
2982,retaliates,0,0,0,0
2983,retaliating,0,0,0,0
2984,retaliation,0,0,0,1
2985,retaliations,0,0,0,0
2986,retaliatory,0,0,0,1
2987,retendering,0,0,0,0
2988,retribution,0,0,0,0
2989,retributions,0,0,0,0
2990,retrocede,0,0,0,0
2991,retroceded,0,1,0,0
2992,retrocessionaires,0,1,0,0
2993,revise,0,0,0,0
2994,revised,0,0,0,0
2995,revocability,0,0,0,0
2996,revocation,0,0,0,0
2997,revocations,0,0,0,0
2998,revoke,0,0,0,1
2999,revoked,0,0,0,1
3000,revokes,0,0,0,1
3001,revoking,0,0,0,0
3002,revolutionize,0,0,1,0
3003,revolutionized,0,0,1,0
3004,revolutionizes,0,0,0,0
3005,revolutionizing,0,0,1,0
3006,reward,0,0,1,0
3007,rewarded,0,0,1,0
3008,rewarding,0,0,1,0
3009,rewards,0,0,1,0
3010,ridicule,0,0,0,0
3011,ridiculed,0,0,0,0
3012,ridicules,0,0,0,0
3013,ridiculing,0,0,0,0
3014,risk,1,0,0,0
3015,risked,0,0,0,0
3016,riskier,0,0,0,0
3017,riskiest,0,0,0,0
3018,riskiness,0,0,0,1
3019,risking,0,0,0,1
3020,risks,1,0,0,0
3021,risky,0,0,0,0
3022,roughly,1,0,0,0
3023,ruling,0,0,0,0
3024,rulings,0,1,0,0
3025,rumors,0,0,0,1
3026,sabotage,0,0,0,1
3027,sacrifice,0,0,0,1
3028,sacrificed,0,0,0,0
3029,sacrifices,0,0,0,0
3030,sacrificial,0,0,0,0
3031,sacrificing,0,0,1,0
3032,satisfaction,0,0,1,0
3033,satisfactorily,0,0,0,0
3034,satisfactory,0,0,1,0
3035,satisfied,0,0,0,0
3036,satisfies,0,0,0,0
3037,satisfy,0,0,0,0
3038,satisfying,0,0,0,0
3039,scandalous,0,0,0,0
3040,scandals,0,0,0,0
3041,scrutinize,0,0,0,0
3042,scrutinized,0,0,0,0
3043,scrutinizes,0,0,0,0
3044,scrutinizing,0,0,0,0
3045,scrutiny,0,0,0,0
3046,secrecy,0,0,0,0
3047,seems,0,0,0,0
3048,seize,0,0,0,1
3049,seized,0,0,0,1
3050,seizes,0,0,0,0
3051,seizing,0,0,0,1
3052,seldom,0,0,0,0
3053,seldomly,0,0,0,0
3054,sentenced,0,0,0,0
3055,sentencing,0,1,0,0
3056,sequestrator,0,0,0,0
3057,serious,0,0,0,1
3058,seriously,0,0,0,1
3059,seriousness,0,0,0,1
3060,setback,0,0,0,1
3061,setbacks,0,0,0,1
3062,settlement,0,1,0,0
3063,settlements,0,0,0,0
3064,sever,0,0,0,0
3065,severability,0,0,0,0
3066,severable,0,0,0,0
3067,severally,0,0,0,0
3068,severance,0,0,0,0
3069,severances,0,0,0,0
3070,severe,0,0,0,1
3071,severed,0,0,0,1
3072,severely,0,0,0,1
3073,severities,0,0,0,0
3074,severity,0,0,0,0
3075,shall,0,0,0,0
3076,sharply,0,0,0,1
3077,shocked,0,0,0,0
3078,shortage,0,0,0,1
3079,shortages,0,0,0,1
3080,shortfall,0,0,0,1
3081,shortfalls,0,0,0,1
3082,shrinkage,0,0,0,1
3083,shrinkages,0,0,0,0
3084,shut,0,0,0,1
3085,shutdown,0,0,0,1
3086,shutdowns,0,0,0,1
3087,shuts,0,0,0,1
3088,shutting,0,0,0,1
3089,slander,0,0,0,1
3090,slandered,0,0,0,0
3091,slanderous,0,0,0,0
3092,slanders,0,0,0,0
3093,slippage,0,0,0,1
3094,slippages,0,0,0,0
3095,slow,0,0,0,1
3096,slowdown,0,0,0,1
3097,slowdowns,0,0,0,1
3098,slowed,0,0,0,1
3099,slower,0,0,0,1
3100,slowest,0,0,0,0
3101,slowing,0,0,0,1
3102,slowly,0,0,0,0
3103,slowness,0,0,0,1
3104,sluggish,0,0,0,0
3105,sluggishly,0,0,0,0
3106,sluggishness,0,0,0,0
3107,smooth,0,0,1,0
3108,smoothing,0,0,0,0
3109,smoothly,0,0,0,0
3110,smooths,0,0,0,0
3111,solvencies,0,0,0,0
3112,solvency,0,1,0,0
3113,solves,0,0,0,1
3114,solving,0,0,1,0
3115,sometime,0,0,0,0
3116,sometimes,0,0,0,0
3117,somewhat,0,0,0,0
3118,somewhere,0,0,0,0
3119,spam,0,0,0,0
3120,spammers,0,0,0,0
3121,spamming,0,0,0,1
3122,spectacular,0,0,1,0
3123,spectacularly,0,0,0,0
3124,speculate,1,0,0,0
3125,speculated,0,0,0,0
3126,speculates,0,0,0,0
3127,speculating,0,0,0,0
3128,speculation,0,0,0,1
3129,speculations,0,0,0,0
3130,speculative,0,0,0,0
3131,speculatively,0,0,0,0
3132,sporadic,0,0,0,0
3133,sporadically,0,0,0,1
3134,stability,0,0,1,0
3135,stabilization,0,0,0,0
3136,stabilizations,0,0,0,0
3137,stabilize,0,0,0,0
3138,stabilized,0,0,0,0
3139,stabilizes,0,0,1,0
3140,stabilizing,0,0,1,0
3141,stable,0,0,1,0
3142,staggering,0,0,0,0
3143,stagnant,0,0,0,1
3144,stagnate,0,0,0,1
3145,stagnated,0,0,0,1
3146,stagnates,0,0,0,0
3147,stagnating,0,0,0,0
3148,stagnation,0,0,0,1
3149,standstill,0,1,0,0
3150,standstills,0,0,0,0
3151,statute,0,1,0,0
3152,statutes,0,1,0,0
3153,statutorily,0,1,0,0
3154,statutory,0,1,0,0
3155,stolen,0,0,0,1
3156,stoppage,0,0,0,1
3157,stoppages,0,0,0,1
3158,stopped,0,0,0,1
3159,stopping,0,0,0,1
3160,stops,0,0,0,1
3161,strain,0,0,0,1
3162,strained,0,0,0,1
3163,straining,0,0,0,1
3164,strains,0,0,0,0
3165,strength,0,0,1,0
3166,strengthen,0,0,1,0
3167,strengthened,0,0,1,0
3168,strengthening,0,0,1,0
3169,strengthens,0,0,1,0
3170,strengths,0,0,1,0
3171,stress,0,0,0,0
3172,stressed,0,0,0,1
3173,stresses,0,0,0,1
3174,stressful,0,0,0,0
3175,stressing,0,0,1,0
3176,stringent,0,0,0,0
3177,strong,0,0,1,0
3178,stronger,0,0,1,0
3179,strongest,0,0,1,0
3180,subclause,0,0,0,0
3181,subclauses,0,0,0,0
3182,subdocket,0,0,0,0
3183,subjected,0,0,0,1
3184,subjecting,0,0,0,1
3185,subjection,0,0,0,0
3186,subleasee,0,0,0,0
3187,subleasehold,0,0,0,0
3188,sublessors,0,0,0,0
3189,sublicensee,0,1,0,0
3190,sublicensor,0,0,0,0
3191,subparagraph,0,1,0,0
3192,subparagraphs,0,1,0,0
3193,subpoena,0,0,0,0
3194,subpoenaed,0,0,0,0
3195,subpoenas,0,0,0,0
3196,subrogated,0,1,0,0
3197,subrogation,0,0,0,0
3198,substandard,0,0,0,0
3199,subtrust,0,0,0,0
3200,subtrusts,0,0,0,0
3201,succeed,0,0,1,0
3202,succeeded,0,0,0,0
3203,succeeding,0,0,0,0
3204,succeeds,0,0,0,0
3205,success,0,0,1,0
3206,successes,0,0,1,0
3207,successful,0,0,1,0
3208,successfully,0,0,1,0
3209,sudden,0,0,0,1
3210,suddenly,0,0,0,1
3211,sue,0,0,0,0
3212,sued,0,0,0,1
3213,sues,0,0,0,1
3214,suffer,0,0,0,1
3215,suffered,0,0,0,1
3216,suffering,0,0,0,1
3217,suffers,0,0,0,1
3218,suggest,1,0,0,0
3219,suggested,0,0,0,0
3220,suggesting,0,0,0,1
3221,suggests,1,0,0,0
3222,suing,0,0,0,0
3223,summoned,0,0,0,0
3224,summoning,0,0,0,0
3225,summons,0,0,0,0
3226,summonses,0,0,0,0
3227,superior,0,0,1,0
3228,supersede,0,1,0,0
3229,supersedeas,0,1,0,0
3230,superseded,0,0,0,0
3231,supersedes,0,0,0,0
3232,superseding,0,0,0,0
3233,sureties,0,1,0,0
3234,surety,0,0,0,0
3235,surpass,0,0,1,0
3236,surpassed,0,0,1,0
3237,surpasses,0,0,1,0
3238,surpassing,0,0,1,0
3239,susceptibility,0,0,0,1
3240,susceptible,0,0,0,0
3241,suspect,0,0,0,1
3242,suspected,0,0,0,1
3243,suspects,0,0,0,1
3244,suspend,0,0,0,1
3245,suspended,0,0,0,1
3246,suspending,0,0,0,1
3247,suspends,0,0,0,1
3248,suspension,0,0,0,1
3249,suspensions,0,0,0,1
3250,suspicion,0,0,0,1
3251,suspicions,0,0,0,0
3252,suspicious,0,0,0,1
3253,suspiciously,0,0,0,0
3254,taint,0,0,0,0
3255,tainted,0,0,0,1
3256,tainting,0,0,0,1
3257,taints,0,0,0,0
3258,tampered,0,0,0,1
3259,tenantability,0,0,0,0
3260,tending,0,0,0,0
3261,tense,0,0,0,0
3262,tentative,0,1,0,0
3263,tentatively,0,1,0,0
3264,terminable,0,0,0,0
3265,terminate,0,0,0,1
3266,terminated,0,0,0,1
3267,terminates,0,0,0,1
3268,terminating,0,0,0,1
3269,termination,0,0,0,1
3270,terminations,0,0,0,1
3271,terminus,0,0,0,0
3272,testamentary,0,0,0,0
3273,testify,0,0,0,0
3274,testifying,0,0,0,0
3275,testimony,0,1,0,0
3276,thence,0,0,0,0
3277,thenceforth,0,0,0,0
3278,thenceforward,0,0,0,0
3279,thereafter,1,0,0,0
3280,thereat,0,0,0,0
3281,therefrom,0,0,0,0
3282,therein,0,1,0,0
3283,thereinafter,0,0,0,0
3284,thereof,0,0,0,0
3285,thereon,0,1,0,0
3286,thereover,0,0,0,0
3287,thereto,0,1,0,0
3288,theretofor,0,0,0,0
3289,theretofore,0,0,0,0
3290,thereunder,0,1,0,0
3291,thereunto,0,0,0,0
3292,thereupon,0,1,0,0
3293,therewith,0,0,0,0
3294,threat,0,0,0,1
3295,threaten,0,0,0,1
3296,threatened,0,0,0,0
3297,threatening,0,0,0,1
3298,threatens,0,0,0,1
3299,threats,0,0,0,1
3300,tightening,0,0,0,1
3301,tolerate,0,0,0,1
3302,tolerated,0,0,0,0
3303,tolerates,0,0,0,0
3304,tolerating,0,0,0,0
3305,toleration,0,0,0,0
3306,tort,0,0,0,0
3307,tortious,0,0,0,0
3308,tortiously,0,0,0,0
3309,torts,0,0,0,0
3310,tortuous,0,0,0,1
3311,tortuously,0,0,0,0
3312,tragedies,0,0,0,0
3313,tragedy,0,0,0,0
3314,tragic,0,0,0,1
3315,tragically,0,0,0,0
3316,transferor,0,1,0,0
3317,transferors,0,0,0,0
3318,transparency,0,0,0,0
3319,traumatic,0,0,0,1
3320,tremendous,0,0,1,0
3321,tremendously,0,0,0,0
3322,trouble,0,0,0,1
3323,troubled,0,0,0,0
3324,troubles,0,0,0,1
3325,turbulence,0,0,0,1
3326,turmoil,0,0,0,0
3327,unable,0,0,0,0
3328,unacceptable,0,0,0,1
3329,unacceptably,0,0,0,1
3330,unaccounted,0,0,0,0
3331,unannounced,0,0,0,0
3332,unanticipated,0,0,0,1
3333,unappealable,0,1,0,0
3334,unappealed,0,0,0,0
3335,unapproved,0,0,0,1
3336,unattractive,0,0,0,1
3337,unauthorized,0,0,0,1
3338,unavailability,0,0,0,1
3339,unavailable,0,0,0,1
3340,unavoidable,0,0,0,0
3341,unavoidably,0,0,0,0
3342,unaware,0,0,0,0
3343,uncertain,0,0,0,0
3344,uncertainly,0,0,0,1
3345,uncertainties,1,0,0,0
3346,uncertainty,1,0,0,0
3347,unclear,0,0,0,0
3348,uncollectable,0,0,0,1
3349,uncollected,0,0,0,1
3350,uncollectibility,0,0,0,1
3351,uncollectible,0,0,0,1
3352,uncollectibles,0,0,0,0
3353,uncompetitive,0,0,0,1
3354,uncompleted,0,0,0,0
3355,unconfirmed,0,0,0,0
3356,unconscionable,0,0,0,0
3357,unconscionably,0,0,0,0
3358,unconstitutional,0,0,0,1
3359,unconstitutionality,0,0,0,0
3360,unconstitutionally,0,0,0,0
3361,uncontracted,0,0,0,1
3362,uncontrollable,0,0,0,1
3363,uncontrollably,0,0,0,0
3364,uncontrolled,0,0,0,1
3365,uncorrected,0,0,0,1
3366,uncover,0,0,0,1
3367,uncovered,0,0,0,1
3368,uncovering,0,0,0,1
3369,uncovers,0,0,0,0
3370,undecided,0,0,0,0
3371,undefeased,0,0,0,0
3372,undefined,0,0,0,0
3373,undeliverable,0,0,0,1
3374,undelivered,0,0,0,0
3375,undercapitalized,0,0,0,0
3376,undercut,0,0,0,1
3377,undercuts,0,0,0,0
3378,undercutting,0,0,0,0
3379,underestimate,0,0,0,1
3380,underestimated,0,0,0,1
3381,underestimates,0,0,0,1
3382,underestimating,0,0,0,1
3383,underestimation,0,0,0,1
3384,underfunded,0,0,0,0
3385,underinsured,0,0,0,1
3386,undermine,0,0,0,1
3387,undermined,0,0,0,1
3388,undermines,0,0,0,0
3389,undermining,0,0,0,1
3390,underpaid,0,0,0,0
3391,underpayment,0,0,0,1
3392,underpayments,0,0,0,0
3393,underpays,0,0,0,0
3394,underperform,0,0,0,0
3395,underperformance,0,0,0,0
3396,underperformed,0,0,0,1
3397,underperforming,0,0,0,1
3398,underperforms,0,0,0,0
3399,underproduced,0,0,0,0
3400,underproduction,0,0,0,1
3401,underreporting,0,0,0,1
3402,understate,0,0,0,0
3403,understated,0,0,0,1
3404,understatement,0,0,0,1
3405,understatements,0,0,0,0
3406,understates,0,0,0,0
3407,understating,0,0,0,0
3408,underutilization,0,0,0,1
3409,underutilized,0,0,0,1
3410,undesignated,0,0,0,0
3411,undesirable,0,0,0,1
3412,undesired,0,0,0,1
3413,undetectable,0,0,0,1
3414,undetected,0,0,0,1
3415,undeterminable,1,0,0,0
3416,undetermined,0,0,0,0
3417,undischarged,0,0,0,0
3418,undisclosed,0,0,0,1
3419,undocumented,0,0,0,0
3420,undue,0,0,0,0
3421,unduly,0,0,0,0
3422,uneconomic,0,0,0,1
3423,uneconomical,0,0,0,1
3424,uneconomically,0,0,0,0
3425,unemployed,0,0,0,1
3426,unemployment,0,0,0,0
3427,unencumber,0,0,0,0
3428,unencumbered,0,0,0,0
3429,unenforceability,0,0,0,1
3430,unenforceable,0,0,0,0
3431,unethical,0,0,0,1
3432,unethically,0,0,0,0
3433,unexcused,0,0,0,0
3434,unexpected,0,0,0,1
3435,unexpectedly,0,0,0,1
3436,unfair,0,0,0,1
3437,unfairly,0,0,0,1
3438,unfamiliar,0,0,0,0
3439,unfamiliarity,0,0,0,0
3440,unfavorability,0,0,0,0
3441,unfavorable,0,0,0,1
3442,unfavorably,0,0,0,0
3443,unfavourable,0,0,0,0
3444,unfeasible,0,0,0,1
3445,unfit,0,0,0,1
3446,unfitness,0,0,0,0
3447,unforecasted,0,0,0,0
3448,unforeseeable,0,0,0,1
3449,unforeseen,0,0,0,1
3450,unforseen,0,0,0,1
3451,unfortunate,0,0,0,1
3452,unfortunately,0,0,0,1
3453,unfounded,0,0,0,1
3454,unfriendly,0,0,0,1
3455,unfulfilled,0,0,0,0
3456,unfunded,1,0,0,0
3457,unguaranteed,0,0,0,0
3458,unhedged,0,0,0,0
3459,unidentifiable,0,0,0,0
3460,unidentified,0,0,0,0
3461,uninsured,0,0,0,1
3462,unintended,0,0,0,1
3463,unintentional,0,0,0,1
3464,unintentionally,0,0,0,1
3465,unjust,0,0,0,0
3466,unjustifiable,0,0,0,0
3467,unjustifiably,0,0,0,0
3468,unjustified,0,0,0,1
3469,unjustly,0,0,0,0
3470,unknowing,0,0,0,0
3471,unknowingly,0,0,0,1
3472,unknown,0,0,0,0
3473,unknowns,0,0,0,0
3474,unlawful,0,0,0,1
3475,unlawfully,0,0,0,1
3476,unlawfulness,0,0,0,0
3477,unlicensed,0,0,0,0
3478,unliquidated,0,0,0,0
3479,unmarketable,0,0,0,1
3480,unmatched,0,0,1,0
3481,unmerchantable,0,0,0,0
3482,unmeritorious,0,0,0,1
3483,unnecessarily,0,0,0,1
3484,unnecessary,0,0,0,1
3485,unneeded,0,0,0,1
3486,unobservable,0,0,0,0
3487,unobtainable,0,0,0,1
3488,unoccupied,0,0,0,1
3489,unpaid,0,0,0,0
3490,unparalleled,0,0,1,0
3491,unperformed,0,0,0,0
3492,unplanned,0,0,0,1
3493,unpopular,0,0,0,1
3494,unpredictability,0,0,0,0
3495,unpredictable,0,0,0,0
3496,unpredictably,0,0,0,0
3497,unpredicted,0,0,0,0
3498,unproductive,0,0,0,1
3499,unprofitability,0,0,0,0
3500,unprofitable,0,0,0,1
3501,unproved,0,0,0,1
3502,unproven,0,0,0,0
3503,unqualified,0,0,0,0
3504,unquantifiable,0,0,0,0
3505,unquantified,0,0,0,0
3506,unrealistic,0,0,0,0
3507,unreasonable,0,0,0,1
3508,unreasonableness,0,0,0,0
3509,unreasonably,0,0,0,0
3510,unreceptive,0,0,0,0
3511,unreconciled,0,0,0,0
3512,unrecoverable,0,0,0,1
3513,unrecovered,0,0,0,0
3514,unreimbursed,0,0,0,0
3515,unreliable,0,0,0,1
3516,unremediated,0,0,0,0
3517,unremedied,0,0,0,1
3518,unreported,0,0,0,0
3519,unresolved,0,0,0,0
3520,unrest,0,0,0,0
3521,unsafe,0,0,0,0
3522,unsalable,0,0,0,1
3523,unsaleable,0,0,0,1
3524,unsatisfactory,0,0,0,1
3525,unsatisfied,0,0,0,0
3526,unsavory,0,0,0,0
3527,unscheduled,0,0,0,0
3528,unseasonable,0,0,0,1
3529,unseasonably,0,0,0,0
3530,unsellable,0,0,0,1
3531,unsettled,0,0,0,0
3532,unsold,0,0,0,1
3533,unsound,0,0,0,0
3534,unspecific,0,0,0,0
3535,unspecified,0,0,0,0
3536,unstabilized,0,0,0,0
3537,unstable,0,0,0,1
3538,unstayed,0,0,0,0
3539,unsubstantiated,0,0,0,1
3540,unsuccessful,0,0,0,1
3541,unsuccessfully,0,0,0,0
3542,unsuitability,0,0,0,0
3543,unsuitable,0,0,0,1
3544,unsuitably,0,0,0,0
3545,unsuited,0,0,0,0
3546,unsure,1,0,0,0
3547,unsurpassed,0,0,1,0
3548,unsuspected,0,0,0,0
3549,unsuspecting,0,0,0,1
3550,unsustainable,0,0,0,1
3551,untenable,0,0,0,1
3552,untested,1,0,0,0
3553,untimely,0,0,0,1
3554,unto,0,0,0,0
3555,untrusted,0,0,0,0
3556,untruth,0,0,0,0
3557,untruthful,0,0,0,0
3558,untruthfully,0,0,0,0
3559,untruthfulness,0,0,0,0
3560,untruths,0,0,0,0
3561,unusable,0,0,0,1
3562,unusual,0,0,0,1
3563,unusually,0,0,0,1
3564,unwanted,0,0,0,1
3565,unwarranted,0,0,0,1
3566,unwelcome,0,0,0,0
3567,unwilling,0,0,0,1
3568,unwillingness,0,0,0,1
3569,unwritten,0,1,0,0
3570,upset,0,0,0,1
3571,upturn,0,0,0,0
3572,upturns,0,0,0,1
3573,urgency,0,0,0,1
3574,urgent,0,0,0,0
3575,usurious,0,0,0,0
3576,usurp,0,0,0,0
3577,usurpation,0,0,0,0
3578,usurped,0,0,0,0
3579,usurping,0,0,0,0
3580,usurps,0,0,0,0
3581,usury,0,0,0,0
3582,vagaries,0,0,0,0
3583,vague,0,0,0,0
3584,vaguely,0,0,0,0
3585,vagueness,0,0,0,0
3586,vaguenesses,0,0,0,0
3587,vaguer,0,0,0,0
3588,vaguest,0,0,0,0
3589,valuable,0,0,1,0
3590,vandalism,0,0,0,1
3591,variability,1,0,0,0
3592,variable,0,0,0,0
3593,variables,1,0,0,0
3594,variably,0,0,0,0
3595,variance,0,0,0,0
3596,variances,0,0,0,0
3597,variant,0,0,0,0
3598,variants,0,0,0,0
3599,variation,1,0,0,0
3600,variations,1,0,0,0
3601,varied,1,0,0,0
3602,varies,1,0,0,0
3603,vary,1,0,0,0
3604,varying,1,0,0,0
3605,vendee,0,0,0,0
3606,vendees,0,0,0,0
3607,verdict,0,0,0,0
3608,verdicts,0,0,0,0
3609,versatile,0,0,1,0
3610,versatility,0,0,1,0
3611,vetoed,0,1,0,0
3612,viatical,0,0,0,0
3613,vibrancy,0,0,0,0
3614,vibrant,0,0,1,0
3615,victims,0,0,0,1
3616,violate,0,0,0,1
3617,violated,0,0,0,0
3618,violates,0,0,0,1
3619,violating,0,0,0,1
3620,violation,0,0,0,1
3621,violations,0,0,0,1
3622,violative,0,0,0,1
3623,violator,0,0,0,0
3624,violators,0,0,0,0
3625,violence,0,0,0,1
3626,violent,0,0,0,1
3627,violently,0,0,0,0
3628,vitiate,0,0,0,0
3629,vitiated,0,0,0,0
3630,vitiates,0,0,0,0
3631,vitiating,0,0,0,0
3632,vitiation,0,0,0,0
3633,voidable,0,0,0,0
3634,voided,0,0,0,0
3635,voiding,0,0,0,0
3636,volatile,0,0,0,0
3637,volatilities,0,0,0,0
3638,volatility,0,0,0,0
3639,vulnerabilities,0,0,0,0
3640,vulnerability,0,0,0,0
3641,vulnerable,0,0,0,1
3642,vulnerably,0,0,0,0
3643,warn,0,0,0,1
3644,warned,0,0,0,1
3645,warning,0,0,0,1
3646,warnings,0,0,0,1
3647,warns,0,0,0,1
3648,warrantees,0,0,0,0
3649,warrantor,0,0,0,1
3650,wasted,0,0,0,0
3651,wasteful,0,0,0,1
3652,wasting,0,0,0,1
3653,weak,0,0,0,1
3654,weaken,0,0,0,1
3655,weakened,0,0,0,1
3656,weakening,0,0,0,1
3657,weakens,0,0,0,0
3658,weaker,0,0,0,1
3659,weakest,0,0,0,0
3660,weakly,0,0,0,0
3661,weakness,0,0,0,1
3662,weaknesses,0,0,0,1
3663,whatever,0,0,0,0
3664,whatsoever,0,0,0,0
3665,whensoever,0,0,0,0
3666,whereabouts,0,0,0,0
3667,whereas,0,0,0,0
3668,whereat,0,0,0,0
3669,whereby,0,1,0,0
3670,wherefore,0,0,0,0
3671,wherein,0,1,0,0
3672,whereof,0,0,0,0
3673,whereon,0,0,0,0
3674,whereto,0,0,0,0
3675,whereunder,0,1,0,0
3676,whereupon,0,1,0,0
3677,wherewith,0,0,0,0
3678,whistleblowers,0,0,0,0
3679,whomever,0,0,0,0
3680,whomsoever,0,0,0,0
3681,whosoever,0,0,0,0
3682,wilful,0,0,0,0
3683,willful,0,0,0,0
3684,willfully,0,0,0,1
3685,willfulness,0,0,0,0
3686,win,0,0,1,0
3687,winner,0,0,1,0
3688,winners,0,0,1,0
3689,winning,0,0,1,0
3690,witness,0,1,0,0
3691,witnesses,0,1,0,0
3692,worries,0,0,0,1
3693,worry,0,0,0,1
3694,worrying,0,0,0,0
3695,worse,0,0,0,1
3696,worsen,0,0,0,1
3697,worsened,0,0,0,1
3698,worsening,0,0,0,1
3699,worsens,0,0,0,1
3700,worst,0,0,0,0
3701,worthless,0,0,0,1
3702,worthy,0,0,1,0
3703,writ,0,0,0,0
3704,writedown,0,0,0,1
3705,writedowns,0,0,0,1
3706,writeoff,0,0,0,0
3707,writeoffs,0,0,0,1
3708,writs,0,1,0,0
3709,wrong,0,0,0,1
3710,wrongdoing,0,0,0,0
3711,wrongdoings,0,0,0,0
3712,wrongful,0,0,0,1
3713,wrongfully,0,0,0,0
3714,wrongly,0,0,0,1
